Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
140	0.7196243929833833	ORPHA:480880	X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability	HP:0001250,HP:0000365,HP:0200117	USP9X
140	0.7196243929833833	ORPHA:96148	distal 10q deletion syndrome	HP:0001250,HP:0008527,HP:0002719	EBF3
140	0.7196243929833833	ORPHA:110	Bardet-Biedl syndrome	HP:0001250,HP:0000365,HP:0000388	CEP19,ARL6,SCLT1,IFT172,LZTFL1,BBS7,BBS1,CFAP418,BBS5,TRIM32,MKS1,IFT74,BBS4,CEP290,IFT27,BBS12,SDCCAG8,MKKS,TTC8,WDPCP,BBS9,NPHP1,BBS2,BBIP1,SCAPER,BBS10
140	0.7196243929833833	ORPHA:96121	7q11.23 microduplication syndrome	HP:0001250,HP:0000365,HP:0000389	
140	0.7196243929833833	ORPHA:1606	chromosome 1p36 deletion syndrome	HP:0001250,HP:0000405,HP:0001743	SKI,KCNAB2,GABRD,CASZ1,LUZP1,UBE4B,PDPN,HSPG2,RERE,PRKCZ,SPEN,MMP23B,PRDM16
140	0.7196243929833833	ORPHA:199	Cornelia de Lange syndrome	HP:0001250,HP:0000405,HP:0000498	BRD4,SMC3,HDAC8,NIPBL,SMC1A,RAD21
140	0.7196243929833833	ORPHA:581	mucopolysaccharidosis type 3	HP:0001250,HP:0000365,HP:0000388	HGSNAT
140	0.7196243929833833	ORPHA:818	Smith-Lemli-Opitz syndrome	HP:0001250,HP:0000407,HP:0002719	DHCR7
140	0.7196243929833833	ORPHA:64	Alstrom syndrome	HP:0011147,HP:0000408,HP:0000010	ALMS1
218	0.7177182782200785	ORPHA:464453	drug-induced methemoglobinemia	HP:0001250,HP:0002321,HP:0012119	
218	0.7177182782200785	ORPHA:3240	central nervous system calcification-deafness-tubular acidosis-anemia syndrome	HP:0001250,HP:0008568,HP:0001873	KARS1
218	0.7177182782200785	ORPHA:140989	primary central nervous system vasculitis	HP:0001250,HP:0002321,HP:0002170	
218	0.7177182782200785	ORPHA:370348	peripheral primitive neuroectodermal tumor	HP:0001250,HP:0002321,HP:0001892	FLI1
218	0.7177182782200785	ORPHA:466650	exercise-induced malignant hyperthermia	HP:0001250,HP:0002321,HP:0001873	RYR1
218	0.7177182782200785	ORPHA:25	glutaryl-CoA dehydrogenase deficiency	HP:0001250,HP:0002321,HP:0000573	GCDH
218	0.7177182782200785	ORPHA:95409	acute adrenal insufficiency	HP:0001250,HP:0002321,HP:0001897	
218	0.7177182782200785	ORPHA:3287	Takayasu arteritis	HP:0001250,HP:0002321,HP:0001903	IL12B,HLA-B,MLX
218	0.7177182782200785	ORPHA:820	Sneddon syndrome	HP:0001250,HP:0002321,HP:0001727	ADA2
218	0.7177182782200785	ORPHA:85138	autoimmune primary adrenal insufficiency	HP:0001250,HP:0002321,HP:0001897	
218	0.7177182782200785	ORPHA:91349	non-functioning pituitary adenoma	HP:0001250,HP:0002321,HP:0010972	
218	0.7177182782200785	ORPHA:2356	arachnoid cyst	HP:0001250,HP:0002321,HP:0002138	
218	0.7177182782200785	ORPHA:117	Behcet disease	HP:0001250,HP:0002321,HP:0002239	IL23R,C4A,FAS,HLA-B,UBAC2,ERAP1,IFNGR1,STAT4,KLRC4,CCR1,IL12A-AS1,IL10,TLR4,IL12A,MEFV
231	0.7107291907546276	ORPHA:100071	mosaic trisomy 3	HP:0001249,HP:0000365,HP:0004808	
231	0.7107291907546276	ORPHA:98907	Dorfman-Chanarin disease	HP:0001251,HP:0000407,HP:0001911	ABHD5
231	0.7107291907546276	ORPHA:53	autosomal dominant osteopetrosis 2	HP:0006824,HP:0000365,HP:0001881	CLCN7
231	0.7107291907546276	ORPHA:100924	porphyria due to ALA dehydratase deficiency	HP:0000711,HP:0000365,HP:0005547	ALAD
231	0.7107291907546276	ORPHA:33226	Waldenstrom macroglobulinemia	HP:0001251,HP:0000365,HP:0001874	MYD88
231	0.7107291907546276	ORPHA:168569	H syndrome	HP:0001256,HP:0000365,HP:0100727	SLC29A3
231	0.7107291907546276	ORPHA:1775	dyskeratosis congenita	HP:0001263,HP:0000365,HP:0001874	TERT,PARN,WRAP53,CTC1,NPM1,NHP2,TINF2,NOP10,TERC,RTEL1,TYMS,DKC1,USB1
231	0.7107291907546276	ORPHA:648	Noonan syndrome	HP:0001249,HP:0000407,HP:0012209	SOS2,SPRED2,A2ML1,PTPN11,MRAS,RRAS,RASA2,BRAF,KRAS,RIT1,RAF1,LZTR1,RRAS2,SOS1,CBL,NRAS
239	0.7098576195038154	ORPHA:238624	pseudotumor cerebri	HP:0011161,HP:0008629,HP:0012393	
239	0.7098576195038154	ORPHA:397612	macrocephaly-developmental delay syndrome	HP:0001250,HP:0001963,HP:0001433	KPTN
239	0.7098576195038154	ORPHA:3455	Wiedemann-Rautenstrauch syndrome	HP:0001250,HP:0000364,HP:0000010	POLR3A
242	0.7054414015614504	ORPHA:70593	immunodeficiency due to selective anti-polysaccharide antibody deficiency	HP:0007274,HP:0000388,HP:0010976	
242	0.7054414015614504	ORPHA:47612	Felty syndrome	HP:0009830,HP:0000389,HP:0001875	
242	0.7054414015614504	ORPHA:2314	hyper-IgE recurrent infection syndrome 1, autosomal dominant	HP:0007099,HP:0000389,HP:0001880	STAT3
242	0.7054414015614504	ORPHA:331235	selective IgM deficiency	HP:0001287,HP:0000388,HP:0001904	
246	0.7013940735357271	ORPHA:99688	dermotrichic syndrome	HP:0001250,HP:0000400,HP:0001903	
246	0.7013940735357271	ORPHA:85317	X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome	HP:0001250,HP:0000411,HP:0004313	
246	0.7013940735357271	ORPHA:221061	famililal cerebral cavernous malformations	HP:0001250,HP:0009588,HP:0001342	KRIT1,PIK3CA,CCM2,PDCD10
246	0.7013940735357271	ORPHA:574	monosomy 21	HP:0001250,HP:0000369,HP:0001873	
246	0.7013940735357271	ORPHA:370927	SSR4-congenital disorder of glycosylation	HP:0001250,HP:0000400,HP:0001928	SSR4
246	0.7013940735357271	ORPHA:168577	hereditary cryohydrocytosis with reduced stomatin	HP:0001250,HP:0000400,HP:0004446	SLC2A1
246	0.7013940735357271	ORPHA:79273	hereditary coproporphyria	HP:0001250,HP:0008528,HP:0001903	CPOX
246	0.7013940735357271	ORPHA:79320	ALG6-congenital disorder of glycosylation 1C	HP:0001250,HP:0000369,HP:0001929	ALG6
246	0.7013940735357271	ORPHA:251066	8p11.2 deletion syndrome	HP:0001250,HP:0000377,HP:0001878	ANK1
246	0.7013940735357271	ORPHA:3166	sialuria	HP:0001250,HP:0000369,HP:0003645	GNE
246	0.7013940735357271	ORPHA:261311	20q13.33 microdeletion syndrome	HP:0001250,HP:0000358,HP:0002573	
246	0.7013940735357271	ORPHA:79325	ALG8-congenital disorder of glycosylation	HP:0001250,HP:0000369,HP:0001873	ALG8
246	0.7013940735357271	ORPHA:495818	9q33.3q34.11 microdeletion syndrome	HP:0001250,HP:0000369,HP:0000421	STXBP1,LMX1B
246	0.7013940735357271	ORPHA:572798	neurodevelopmental disorder, mitochondrial, with abnormal movements and lactic acidosis, with or without seizures	HP:0001250,HP:0000369,HP:0001873	WARS2
246	0.7013940735357271	ORPHA:79329	MGAT2-congenital disorder of glycosylation	HP:0001250,HP:0000358,HP:0001892	MGAT2
246	0.7013940735357271	ORPHA:261323	21q22.11q22.12 microdeletion syndrome	HP:0001250,HP:0000369,HP:0001873	KIF15
246	0.7013940735357271	ORPHA:10	48,XXYY syndrome	HP:0001250,HP:0000389,HP:0002665	
246	0.7013940735357271	ORPHA:96263	48,XXXY syndrome	HP:0001250,HP:0000389,HP:0004936	
246	0.7013940735357271	ORPHA:96264	49,XXXXY syndrome	HP:0001250,HP:0000389,HP:0004936	
246	0.7013940735357271	ORPHA:2896	Pitt-Hopkins syndrome	HP:0001250,HP:0000391,HP:0012189	TCF4
246	0.7013940735357271	ORPHA:2308	Jacobsen syndrome	HP:0001250,HP:0000358,HP:0001873	FLI1
246	0.7013940735357271	ORPHA:373	Simpson-Golabi-Behmel syndrome	HP:0001250,HP:0000358,HP:0003212	GPC4,GPC3
246	0.7013940735357271	ORPHA:79318	PMM2-congenital disorder of glycosylation	HP:0001250,HP:0000377,HP:0001929	PMM2
246	0.7013940735357271	ORPHA:79500	DOORS syndrome	HP:0002069,HP:0000369,HP:0001894	ATP6V1B2,TBC1D24
246	0.7013940735357271	ORPHA:508488	8q24.3 microdeletion syndrome	HP:0001250,HP:0000358,HP:0002239	PUF60
246	0.7013940735357271	ORPHA:744	Proteus syndrome	HP:0001250,HP:0000369,HP:0004418	AKT1
246	0.7013940735357271	ORPHA:534	oculocerebrorenal syndrome	HP:0001250,HP:0000358,HP:0001873	OCRL
273	0.7009624172750597	ORPHA:647	Nijmegen breakage syndrome	HP:0001268,HP:0000364,HP:0002488	NBN
274	0.6900234547917148	ORPHA:99825	Nipah virus disease	HP:0001250,HP:0002321,HP:0002383	
274	0.6900234547917148	ORPHA:623615	autoimmune limbic encephalitis	HP:0001250,HP:0010532,HP:0002383	
274	0.6900234547917148	ORPHA:77296	Morgagni-Stewart-Morel syndrome	HP:0001250,HP:0002321,HP:0001061	
274	0.6900234547917148	ORPHA:1980	bilateral striopallidodentate calcinosis	HP:0001250,HP:0002321,HP:0011450	CMPK2,NAA60,PDGFRB,SLC20A2,JAM2,PDGFB,MYORG,XPR1
278	0.68922125686851	ORPHA:83601	steroid-responsive encephalopathy associated with autoimmune thyroiditis	HP:0002133,HP:0000709,HP:0001974	
278	0.68922125686851	ORPHA:1930	herpes simplex encephalitis	HP:0001250,HP:0001974	TRAF3,UNC93B1,TICAM1,TLR3,TBK1
278	0.68922125686851	ORPHA:90065	acquired aneurysmal subarachnoid hemorrhage	HP:0001250,HP:0000238,HP:0001974	
278	0.68922125686851	ORPHA:134	beta-ketothiolase deficiency	HP:0001250,HP:0000713,HP:0001974	ACAT1
278	0.68922125686851	ORPHA:289157	vitamin D-dependent rickets, type 1	HP:0002199,HP:0000684,HP:0001974	CYP27B1,CYP2R1
278	0.68922125686851	ORPHA:810	shigellosis	HP:0002373,HP:0000509,HP:0001974	
278	0.68922125686851	ORPHA:99829	yellow fever	HP:0001250,HP:0000083,HP:0001974	
278	0.68922125686851	ORPHA:342	familial Mediterranean fever	HP:0001250,HP:0000093,HP:0001974	MEFV
278	0.68922125686851	ORPHA:544482	infection-related hemolytic uremic syndrome	HP:0001250,HP:0000707,HP:0001974	
278	0.68922125686851	ORPHA:20	3-hydroxy-3-methylglutaric aciduria	HP:0001250,HP:0000252,HP:0001974	HMGCL
278	0.68922125686851	ORPHA:319213	Lujo hemorrhagic fever	HP:0001250,HP:0000083,HP:0001974	
278	0.68922125686851	ORPHA:3260	idiopathic hypereosinophilic syndrome	HP:0001250,HP:0000622,HP:0001974	
290	0.6821716053868939	ORPHA:477	KID syndrome	HP:0000613,HP:0000399,HP:0100838	GJB2,GJB6
291	0.681128252562959	ORPHA:3151	multiple sclerosis-ichthyosis-factor VIII deficiency syndrome	HP:0001251,HP:0002321,HP:0001881	
292	0.6736992501073634	ORPHA:3055	X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome	HP:0001250,HP:0000358,HP:0000964	
292	0.6736992501073634	ORPHA:85322	X-linked intellectual disability, Pai type	HP:0001250,HP:0000411,HP:0002205	
292	0.6736992501073634	ORPHA:79323	MPDU1-congenital disorder of glycosylation	HP:0001250,HP:0008529,HP:0000964	MPDU1
292	0.6736992501073634	ORPHA:1495	intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome	HP:0001250,HP:0000411,HP:0006532	
292	0.6736992501073634	ORPHA:2065	Galloway-Mowat syndrome	HP:0001250,HP:0000400,HP:0010978	YRDC,WDR4,LAGE3,OSGEP,TP53RK,NUP107,GON7,TPRKB,NUP133,WDR73
292	0.6736992501073634	ORPHA:1194	mitochondrial complex V (ATP synthase) deficiency, nuclear type 2	HP:0001250,HP:0000369,HP:0002383	TMEM70
292	0.6736992501073634	ORPHA:1636	distal monosomy 7q36	HP:0001250,HP:0000400,HP:0010978	
292	0.6736992501073634	ORPHA:261476	chromosome Xp21 deletion syndrome	HP:0001250,HP:0000403	
292	0.6736992501073634	ORPHA:908	fragile X syndrome	HP:0001250,HP:0000388,HP:0000246	FMR1
292	0.6736992501073634	ORPHA:447997	spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome	HP:0002069,HP:0000369,HP:0002205	SLC1A4
292	0.6736992501073634	ORPHA:2323	hypoparathyroidism-retardation-dysmorphism syndrome	HP:0001250,HP:0000358,HP:0002205	TBCE
292	0.6736992501073634	ORPHA:314389	Xq12-q13.3 duplication syndrome	HP:0002123,HP:0009908,HP:0000964	
292	0.6736992501073634	ORPHA:589905	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	HP:0001250,HP:0000400,HP:0000403	PHIP
292	0.6736992501073634	ORPHA:3253	cleft lip/palate-ectodermal dysplasia syndrome	HP:0001250,HP:0000400,HP:0002205	NECTIN1
292	0.6736992501073634	ORPHA:2836	PEHO syndrome	HP:0001250,HP:0000377,HP:0002205	KIF1A,ZNHIT3
292	0.6736992501073634	ORPHA:3047	blepharophimosis - intellectual disability syndrome, SBBYS type	HP:0001250,HP:0000358,HP:0002205	KAT6B
292	0.6736992501073634	ORPHA:93	aspartylglucosaminuria	HP:0001250,HP:0000389	AGA
292	0.6736992501073634	ORPHA:3309	tetrasomy 5p	HP:0001250,HP:0000358,HP:0002205	
292	0.6736992501073634	ORPHA:8	47,XYY syndrome	HP:0001250,HP:0000369,HP:0002099	
292	0.6736992501073634	ORPHA:1454	COACH syndrome	HP:0001250,HP:0000369,HP:0001744	RPGRIP1L,CC2D2A,INPP5E,TMEM67
292	0.6736992501073634	ORPHA:85293	X-linked intellectual disability, Cabezas type	HP:0001250,HP:0000363,HP:0002721	CUL4B
292	0.6736992501073634	ORPHA:1308	C syndrome	HP:0001250,HP:0000358,HP:0010978	CD96
292	0.6736992501073634	ORPHA:3041	intellectual disability-balding-patella luxation-acromicria syndrome	HP:0001250,HP:0000411,HP:0002205	
292	0.6736992501073634	ORPHA:352490	autism spectrum disorder due to AUTS2 deficiency	HP:0001250,HP:0000369,HP:0000964	AUTS2
292	0.6736992501073634	ORPHA:496641	early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome	HP:0002069,HP:0000400,HP:0006532	TBCD
292	0.6736992501073634	ORPHA:2203	hyperlysinemia	HP:0001250,HP:0008589,HP:0006532	AASS
292	0.6736992501073634	ORPHA:35107	desmosterolosis	HP:0001250,HP:0000358,HP:0001744	DHCR24
292	0.6736992501073634	ORPHA:364028	syndromic X-linked intellectual disability 94	HP:0001250,HP:0000400,HP:0002719	GRIA3
292	0.6736992501073634	ORPHA:26791	multiple acyl-CoA dehydrogenase deficiency	HP:0001250,HP:0000377,HP:0001735	ETFB,ETFA,ETFDH
292	0.6736992501073634	ORPHA:329224	Schuurs-Hoeijmakers syndrome	HP:0001250,HP:0000369,HP:0005421	PACS1
292	0.6736992501073634	ORPHA:391372	intellectual disability-severe speech delay-mild dysmorphism syndrome	HP:0001250,HP:0000403	FOXP1
292	0.6736992501073634	ORPHA:513456	Skraban-Deardorff syndrome	HP:0001250,HP:0000403	WDR26
292	0.6736992501073634	ORPHA:97297	Bohring-Opitz syndrome	HP:0001250,HP:0000358,HP:0002205	ASXL1
292	0.6736992501073634	ORPHA:464738	congenital cataract-microcephaly-nevus flammeus simplex-severe intellectual disability syndrome	HP:0001250,HP:0000369,HP:0006532	MED25
292	0.6736992501073634	ORPHA:464306	DYRK1A-related intellectual disability syndrome	HP:0001250,HP:0000400,HP:0000964	
292	0.6736992501073634	ORPHA:2273	IFAP syndrome	HP:0001250,HP:0000400,HP:0000491	MBTPS2
292	0.6736992501073634	ORPHA:404448	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	HP:0001250,HP:0000369,HP:0000010	ADNP
292	0.6736992501073634	ORPHA:3310	tetrasomy 9p	HP:0001250,HP:0000363,HP:0000010	
292	0.6736992501073634	ORPHA:280633	multiple congenital anomalies-hypotonia-seizures syndrome 1	HP:0001250,HP:0000396,HP:0000498	PIGN
292	0.6736992501073634	ORPHA:79328	ALG9-congenital disorder of glycosylation	HP:0001250,HP:0000358,HP:0002099	ALG9
292	0.6736992501073634	ORPHA:354	GM1 gangliosidosis	HP:0001250,HP:0000369,HP:0001433	GLB1
292	0.6736992501073634	ORPHA:2162	holoprosencephaly	HP:0001250,HP:0000377,HP:0001743	GLI2,SIX3,FGF8,SHH,ZIC2,FGFR1,STIL,DISP1
292	0.6736992501073634	ORPHA:672	Pallister-Hall syndrome	HP:0010821,HP:0000358,HP:0200117	GLI3
335	0.6648040478786077	ORPHA:3132	Say-Barber-Miller syndrome	HP:0000750,HP:0000358,HP:0002843	
335	0.6648040478786077	ORPHA:99646	metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	HP:0001263,HP:0000400,HP:0004820	IDH1
337	0.654676643211875	ORPHA:494444	DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome	HP:0000408,HP:0001875	DIAPH1
337	0.654676643211875	ORPHA:33355	reticular dysgenesis	HP:0000365,HP:0001882	AK2
339	0.6373355136379152	ORPHA:379	chronic granulomatous disease	HP:0001287,HP:0000388,HP:0001874	CYBA,NCF2,CYBC1,CYBB,NCF1,NCF4
339	0.6373355136379152	ORPHA:229717	isolated agammaglobulinemia	HP:0001287,HP:0000388,HP:0001874	
339	0.6373355136379152	ORPHA:2911	Poland syndrome	HP:0000252,HP:0000356,HP:0002488	
342	0.6326241837622366	ORPHA:97286	Carney-Stratakis syndrome	HP:0002015,HP:0000365,HP:0002239	SDHC,SDHA,SDHB,SDHD
342	0.6326241837622366	ORPHA:1006	alopecia antibody deficiency	HP:0002167,HP:0000405,HP:0004313	
342	0.6326241837622366	ORPHA:2608	N syndrome	HP:0001249,HP:0008619,HP:0005517	
342	0.6326241837622366	ORPHA:853	fetal and neonatal alloimmune thrombocytopenia	HP:0001263,HP:0008619,HP:0000967	GP1BA,ITGA2B,CD109,ITGA2,GP1BB,ITGB3
342	0.6326241837622366	ORPHA:2325	epidermolysis bullosa simplex with anodontia/hypodontia	HP:0003473,HP:0000365,HP:0001903	
342	0.6326241837622366	ORPHA:49827	thiamine-responsive megaloblastic anemia syndrome	HP:0001254,HP:0000407,HP:0001873	SLC19A2
342	0.6326241837622366	ORPHA:79493	Brooke-Spiegler syndrome	HP:0010628,HP:0000365,HP:0001892	CYLD
342	0.6326241837622366	ORPHA:86818	Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	HP:0010864,HP:0000365,HP:0004445	KCNE5,ACSL4,AMMECR1
342	0.6326241837622366	ORPHA:79098	sympathetic ophthalmia	HP:0000613,HP:0000365,HP:0000573	
342	0.6326241837622366	ORPHA:891	exudative vitreoretinopathy	HP:0001256,HP:0000365,HP:0007902	ZNF408,CTNNB1,TSPAN12,NDP,FZD4,LRP5
342	0.6326241837622366	ORPHA:561	Marshall-Smith syndrome	HP:0001249,HP:0000405,HP:0000978	NFIX
342	0.6326241837622366	ORPHA:606	myotonic dystrophy type 2	HP:0001262,HP:0000407,HP:0004313	CNBP
342	0.6326241837622366	ORPHA:94080	non-secreting paraganglioma	HP:0001337,HP:0000405,HP:0001342	
342	0.6326241837622366	ORPHA:2697	arthrogryposis-renal dysfunction-cholestasis syndrome	HP:0001249,HP:0000365,HP:0011873	VPS33B,VIPAS39
342	0.6326241837622366	ORPHA:85321	deafness-intellectual disability, Martin-Probst type syndrome	HP:0002342,HP:0000407,HP:0001876	
342	0.6326241837622366	ORPHA:95512	adenohypophysitis	HP:0002315,HP:0000407,HP:0001895	
342	0.6326241837622366	ORPHA:448237	Zika virus infectious disease	HP:0002315,HP:0012779,HP:0001873	
342	0.6326241837622366	ORPHA:616	medulloblastoma	HP:0000737,HP:0008619,HP:0005561	SUFU
342	0.6326241837622366	ORPHA:90354	brittle cornea syndrome	HP:0001288,HP:0000405,HP:0000978	ZNF469,PRDM5
342	0.6326241837622366	ORPHA:95513	panhypophysitis	HP:0001959,HP:0000407,HP:0001895	
342	0.6326241837622366	ORPHA:276621	sporadic pheochromocytoma/secreting paraganglioma	HP:0000740,HP:0000405,HP:0001342	VHL,RET,DNMT3A,EPAS1,SDHB,SDHD
342	0.6326241837622366	ORPHA:2315	Johanson-Blizzard syndrome	HP:0001249,HP:0000407,HP:0001903	UBR1
342	0.6326241837622366	ORPHA:575	Muckle-Wells syndrome	HP:0006824,HP:0000408,HP:0001903	NLRP3
342	0.6326241837622366	ORPHA:18	distal renal tubular acidosis	HP:0001959,HP:0000407,HP:0001878	
342	0.6326241837622366	ORPHA:96180	maternal uniparental disomy of chromosome 4	HP:0000716,HP:0000407,HP:0001877	
342	0.6326241837622366	ORPHA:29072	hereditary pheochromocytoma-paraganglioma	HP:0000740,HP:0000405,HP:0001342	VHL,RET,DLST,KIF1B,FH,MAX,MDH2,NF1,TMEM127,SDHA,SDHB,SDHC,SDHD,SLC25A11,SDHAF2
342	0.6326241837622366	ORPHA:52368	deafness dystonia syndrome	HP:0000613,HP:0000399,HP:0004432	TIMM8A
342	0.6326241837622366	ORPHA:667	autosomal recessive osteopetrosis	HP:0000649,HP:0000365,HP:0000978	TCIRG1,CLCN7,TNFSF11,SNX10
342	0.6326241837622366	ORPHA:2719	oculocerebral hypopigmentation syndrome, Cross type	HP:0001249,HP:0000407,HP:0001903	
342	0.6326241837622366	ORPHA:85448	Finnish type amyloidosis	HP:0000716,HP:0000365,HP:0000978	GSN
342	0.6326241837622366	ORPHA:298	mitochondrial neurogastrointestinal encephalomyopathy	HP:0000726,HP:0000407,HP:0001903	POLG,TYMP,LIG3,RRM2B
342	0.6326241837622366	ORPHA:91355	Sheehan syndrome	HP:0000709,HP:0000407,HP:0001895	
342	0.6326241837622366	ORPHA:251061	7q31 microdeletion syndrome	HP:0000473,HP:0011474,HP:0012146	FOXP2
342	0.6326241837622366	ORPHA:500	Noonan syndrome with multiple lentigines	HP:0001256,HP:0000407,HP:0002863	BRAF,PTPN11,RAF1
342	0.6326241837622366	ORPHA:562	McCune-Albright syndrome	HP:0003401,HP:0000365,HP:0001876	GNAS
342	0.6326241837622366	ORPHA:728	relapsing polychondritis	HP:0001251,HP:0000407,HP:0000979	
342	0.6326241837622366	ORPHA:707	plague	HP:0000716,HP:0000365,HP:0001892	
342	0.6326241837622366	ORPHA:1896	EEC syndrome	HP:0000613,HP:0000407,HP:0002665	TP63
342	0.6326241837622366	ORPHA:2953	Ehlers-Danlos syndrome, musculocontractural type	HP:0002194,HP:0000365,HP:0000978	DSE,CHST14
342	0.6326241837622366	ORPHA:397	temporal arteritis	HP:0000716,HP:0000365,HP:0000421	HLA-DRB1,P4HA2,PTPN22,HLA-B
342	0.6326241837622366	ORPHA:116	Beckwith-Wiedemann syndrome	HP:0002167,HP:0000365,HP:0001901	
342	0.6326241837622366	ORPHA:740	Hutchinson-Gilford progeria syndrome	HP:0001620,HP:0000405,HP:0002170	ZMPSTE24,LMNA
342	0.6326241837622366	ORPHA:666	osteogenesis imperfecta	HP:0000739,HP:0000365,HP:0000978	COL1A1,KDELR2,MBTPS2,TENT5A,COL1A2
385	0.6228574102826687	ORPHA:231632	ectopic aldosterone-producing tumor	HP:0002315,HP:0000360,HP:0000421	
385	0.6228574102826687	ORPHA:404	familial hyperaldosteronism type II	HP:0002315,HP:0000360,HP:0000421	CLCN2
385	0.6228574102826687	ORPHA:231580	primary unilateral adrenal hyperplasia	HP:0001959,HP:0000360,HP:0000421	
385	0.6228574102826687	ORPHA:403	glucocorticoid-remediable aldosteronism	HP:0001959,HP:0000360,HP:0000421	CYP11B1,CYP11B2
385	0.6228574102826687	ORPHA:251274	familial hyperaldosteronism type III	HP:0001959,HP:0000360,HP:0000421	KCNJ5
385	0.6228574102826687	ORPHA:231625	aldosterone-producing adrenal cortex adenoma	HP:0002315,HP:0000360,HP:0000421	
385	0.6228574102826687	ORPHA:863	trichinellosis	HP:0000708,HP:0000360,HP:0000573	
392	0.6087515003358549	ORPHA:217390	combined immunodeficiency due to DOCK8 deficiency	HP:0000389,HP:0005403	DOCK8
392	0.6087515003358549	ORPHA:277	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency	HP:0000246,HP:0000403,HP:0001888	ADA
392	0.6087515003358549	ORPHA:169160	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	HP:0000388,HP:0001880	CD3D,CD3E,CD247
392	0.6087515003358549	ORPHA:35078	T-B+ severe combined immunodeficiency due to JAK3 deficiency	HP:0000143,HP:0000371,HP:0001888	JAK3
392	0.6087515003358549	ORPHA:275	severe combined immunodeficiency due to DCLRE1C deficiency	HP:0000388,HP:0005403	DCLRE1C
392	0.6087515003358549	ORPHA:98813	ectodermal dysplasia and immune deficiency	HP:0000403,HP:0005404	IKBKG,NFKBIA
398	0.6049293603338729	ORPHA:2866	short stature-deafness-neutrophil dysfunction-dysmorphism syndrome	HP:0002300,HP:0000407,HP:0010978	
